ITEM_ID,PRODUCTNAME,PRODUCT,SUMMARY,DESCRIPTION,DESCRIPTION2,URL,CATEGORYTEXT1,ON_STOCK,PRICE,WARRANTY,IMGURL1,IMGURL5,IMGURL6,ENERGY_ARROW,DATA_SHEET,USER_MANUAL,SPARE_PART_LIST,ENERGY_LABEL,NEW_ITEM,ACTION,EAN,PRODUCTNO,DELIVERY_DATE,"Bouteilles de vin 750 ml","Plage de température","Classe climatique","Poids brut / net","Volume brut / net","Nombre et type de porte","Porte réversible","Nombre et type de tablettes",Pieds,"Finition extérieure","Finition intérieure","Éclairage intérieur",Serrure,"Type de régulation","Type de réfrigération","Type de dégivrage","Fluide frigorigène","Charge de gaz",Thermomètre,"Classe énergétique",Consommation d'énergie,Consommation énergétique annuelle,"Puissance consommée","Tension / Fréquence","Niveau sonore","Dimensions intérieures, zone 2 (LxPxH)","Dimensions intérieures (LxPxH)","Dimensions extérieures (LxPxH)","Dimensions emballées (LxPxH)","Charge conteneur 40 pieds","Canettes 330 ml","Canettes 500 ml","Bouteilles 330 ml","Bouteilles 500 ml PET","Couleur de tablette","Dimensions des tablettes","Charge max. par tablette",Roulettes,"Type de caisson","Vol EEI","Surface totale de présentation","Nombre et type de couvercles","Nombre et type de paniers","Nbre de paniers max.","Système de séparateurs","Nombre de séparateurs","Capacité bacs GN","Écran anti-projection",Tiroirs,"Capacité froid positif","Capacité congélation","Fût 20 l","Fût 50 l",Séparateurs,"Dimensions encastré (LxP)","BIB 20 l","BIB 10l","Dimensions de la tablette inférieure","Volume interne","Surface interne","Épaisseur des parois","Densité d’isolation","Capacité de service","Capacité de stockage (en dessous)","Capacité de production de glaçons","Capacité du bac à glaçons","Taille des glaçons","Consommation d’eau","Charge max. au sol"
17747,CF7310,"Congélateur de comptoir GN1/1",,,"Nouveau design, Acier inoxydable, Refroidissement ventilé, Dégivrage automatique, Portes à fermeture automatique, Dessus de table amovible avec dosseret, Pieds ajustables",https://www.tefcold.fr/Produits/CF7310-17747,"Inspiration | HoReCa;Gastro | Comptoirs",1,"1.456,00","Pièces de rechange inclues 1 an",https://www.tefcold.dk/Files/Images/Perfion/c6372a40-011c-4c23-ba9b-d99819f0ca43.jpg,https://www.tefcold.dk/Files/Images/Perfion/59ff34a5-2e1a-4421-9b20-639921ce9f7e.jpg,https://www.tefcold.dk/Files/Images/Perfion/d5db1824-8ae3-43ed-b0ff-f92844748b48.png,https://www.tefcold.fr//Files/Images/Perfion/8b1dae3a-c010-4f18-8cbe-55fb20f7b8f6.png,https://api.tefcold.com/api/productreport/getxmlreport?itemnumber=17747&languageid=LANG5,https://www.tefcold.fr//Files/TefcoldDownloads/ca87ed13-92ea-44d9-9bf1-52d3d8e3f995.pdf,https://www.tefcold.fr//Files/TefcoldDownloads/071f4f86-3e65-4786-8989-cd376c8e0020.pdf,https://www.tefcold.fr//Files/TefcoldDownloads/31a5b4ca-1b42-4736-b5ec-be0c816cef08.pdf,0,0,5708181363130,17747,,,"-20 à -10",4,"162 / 152","417 / 402","3 portes à charnières à fermeture automatique",,"3 clayettes blanches","4 pieds ajustables",SS304,SS304,,,Électronique,Ventilé,Automatique,R290,90,Oui,D,8.76,3197,570,220-240/50,42," x  x ","1337 x 530 x 589","1795 x 700 x 980","1830 x 750 x 1010",38,,,,,Blanc,GN1/1,,,,358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17754,CF7410,"Congélateur de comptoir GN1/1",,,"Nouveau design, Acier inoxydable, Refroidissement ventilé, Dégivrage automatique, Portes à fermeture automatique, Dessus de table amovible avec dosseret, Pieds ajustables",https://www.tefcold.fr/Produits/CF7410-17754,"Inspiration | Crème glacée;Gastro | Comptoirs",1,"1.624,00","Pièces de rechange inclues 1 an",https://www.tefcold.dk/Files/Images/Perfion/a335a393-3ac4-4dd1-bf09-85e19a1eca96.jpg,https://www.tefcold.dk/Files/Images/Perfion/59ff34a5-2e1a-4421-9b20-639921ce9f7e.jpg,https://www.tefcold.dk/Files/Images/Perfion/d5db1824-8ae3-43ed-b0ff-f92844748b48.png,https://www.tefcold.fr//Files/Images/Perfion/8b1dae3a-c010-4f18-8cbe-55fb20f7b8f6.png,https://api.tefcold.com/api/productreport/getxmlreport?itemnumber=17754&languageid=LANG5,https://www.tefcold.fr//Files/TefcoldDownloads/ca87ed13-92ea-44d9-9bf1-52d3d8e3f995.pdf,https://www.tefcold.fr//Files/TefcoldDownloads/28381477-e7b4-4204-9400-8ec852d32c80.pdf,https://www.tefcold.fr//Files/TefcoldDownloads/3d35b71a-5756-416a-961a-254c665c0166.pdf,0,0,5708181363178,17754,,,"-20 à -10",4,"199 / 189","553 / 533","4 portes à charnières à fermeture automatique",,"4 clayettes blanches","6 pieds ajustables",SS304,SS304,,,Électronique,Ventilé,Automatique,R290,230,Oui,D,10.26,3745,660,220-240/50,42," x  x ","1772 x 530 x 589","2230 x 700 x 980","2260 x 750 x 1010",32,,,,,Blanc,GN1/1,,,,476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17762,SK6210BT,"Congélateur d'encas de comptoir",,,"Acier inoxydable, Refroidissement ventilé, Dégivrage automatique, Portes à fermeture automatique, Pieds ajustables",https://www.tefcold.fr/Produits/SK6210BT-17762,"Gastro | Comptoirs",1,"1.211,00","Pièces de rechange inclues 1 an",,https://www.tefcold.dk/Files/Images/Perfion/974a5125-05a0-4c2f-9a10-d5d5c48db71d.jpg,https://www.tefcold.dk/Files/Images/Perfion/95d68e65-1404-414e-a81f-a9f34b1198d5.png,https://www.tefcold.fr//Files/Images/Perfion/8b1dae3a-c010-4f18-8cbe-55fb20f7b8f6.png,https://api.tefcold.com/api/productreport/getxmlreport?itemnumber=17762&languageid=LANG5,https://www.tefcold.fr//Files/TefcoldDownloads/ca87ed13-92ea-44d9-9bf1-52d3d8e3f995.pdf,,https://www.tefcold.fr//Files/TefcoldDownloads/4e3427e5-c91f-4adf-be7c-bb08a815cfed.pdf,0,0,5708181363857,17762,,,"-20 à -10",4,"103 / 88","240 / 230","2 portes à charnières à fermeture automatique",,"2 clayettes blanches","4 pieds ajustables",SS304,SS304,,,Électronique,Ventilé,Automatique,R290,230,Oui,D,6.26,2285,470,220-240/50,42," x  x ","902 x 430 x 589","1360 x 600 x 880","1400 x 640 x 920",52,,,,,Blanc,"328 x 430 mm",,,,166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17766,SK6310BT,"Congélateur d'encas de comptoir",,,"Acier inoxydable, Refroidissement ventilé, Dégivrage automatique, Portes à fermeture automatique, Pieds ajustables",https://www.tefcold.fr/Produits/SK6310BT-17766,"Gastro | Comptoirs",1,"1.409,00","Pièces de rechange inclues 1 an",https://www.tefcold.dk/Files/Images/Perfion/c08429fd-f70f-496a-bcdf-a46c341fd7c5.jpg,https://www.tefcold.dk/Files/Images/Perfion/974a5125-05a0-4c2f-9a10-d5d5c48db71d.jpg,https://www.tefcold.dk/Files/Images/Perfion/95d68e65-1404-414e-a81f-a9f34b1198d5.png,https://www.tefcold.fr//Files/Images/Perfion/8b1dae3a-c010-4f18-8cbe-55fb20f7b8f6.png,https://api.tefcold.com/api/productreport/getxmlreport?itemnumber=17766&languageid=LANG5,https://www.tefcold.fr//Files/TefcoldDownloads/ca87ed13-92ea-44d9-9bf1-52d3d8e3f995.pdf,https://www.tefcold.fr//Files/TefcoldDownloads/1e044924-0a41-4118-b25e-b53450ffbc69.pdf,https://www.tefcold.fr//Files/TefcoldDownloads/401de41f-78a2-419e-803e-df77aab278f2.pdf,0,0,5708181363932,17766,,,"-20 à -10",4,"145 / 125","360 / 345","3 portes à charnières à fermeture automatique",,"3 clayettes blanches","4 pieds ajustables",SS304,SS304,,,Électronique,Ventilé,Automatique,R290,230,Oui,D,7.9,2884,570,220-240/50,42," x  x ","1337 x 430 x 589","1795 x 600 x 880","1830 x 640 x 920",38,,,,,Blanc,"328 x 430 mm",,,,289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17770,SK6410BT,"Congélateur d'encas de comptoir",,,"Nouveau design, Acier inoxydable, Refroidissement ventilé, Dégivrage automatique, Portes à fermeture automatique, Pieds ajustables",https://www.tefcold.fr/Produits/SK6410BT-17770,"Gastro | Comptoirs",1,"1.525,00","Pièces de rechange inclues 1 an",https://www.tefcold.dk/Files/Images/Perfion/98258af8-6149-423e-870e-ef3173819f5a.jpg,https://www.tefcold.dk/Files/Images/Perfion/974a5125-05a0-4c2f-9a10-d5d5c48db71d.jpg,https://www.tefcold.dk/Files/Images/Perfion/95d68e65-1404-414e-a81f-a9f34b1198d5.png,https://www.tefcold.fr//Files/Images/Perfion/8b1dae3a-c010-4f18-8cbe-55fb20f7b8f6.png,https://api.tefcold.com/api/productreport/getxmlreport?itemnumber=17770&languageid=LANG5,https://www.tefcold.fr//Files/TefcoldDownloads/ca87ed13-92ea-44d9-9bf1-52d3d8e3f995.pdf,https://www.tefcold.fr//Files/TefcoldDownloads/176adae4-c7c8-4b74-bcda-eca8f6a6bcf8.pdf,https://www.tefcold.fr//Files/TefcoldDownloads/4bbb2390-b72f-46b2-8f3c-b8a8cbbc24dd.pdf,0,0,5708181364014,17770,,,"-20 à -10",4,"163 / 143","480 / 460","4 portes à charnières à fermeture automatique",,"4 clayettes blanches","4 pieds ajustables",SS304,SS304,,,Électronique,Ventilé,Automatique,R290,85,Oui,D,9.23,3369,660,220-240/50,42," x  x ","1772 x 430 x 589","2230 x 600 x 920","2250 x 640 x 920",38,,,,,Blanc,"328 x 430 mm",,,,398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17774,"SK6210BT/+ SP","Congélateur d'encas de comptoir",,,"Nouveau design, Acier inoxydable, Refroidissement ventilé, Dégivrage automatique, Portes à fermeture automatique, Dessus de table amovible avec dosseret, Pieds ajustables",https://www.tefcold.fr/Produits/SK6210BT-+SP-17774,"Gastro | Comptoirs",1,"1.211,00","Pièces de rechange inclues 1 an",https://www.tefcold.dk/Files/Images/Perfion/0f2ecae3-101c-4e89-8dcb-2777536114d0.jpg,https://www.tefcold.dk/Files/Images/Perfion/974a5125-05a0-4c2f-9a10-d5d5c48db71d.jpg,https://www.tefcold.dk/Files/Images/Perfion/d5db1824-8ae3-43ed-b0ff-f92844748b48.png,https://www.tefcold.fr//Files/Images/Perfion/8b1dae3a-c010-4f18-8cbe-55fb20f7b8f6.png,https://api.tefcold.com/api/productreport/getxmlreport?itemnumber=17774&languageid=LANG5,https://www.tefcold.fr//Files/TefcoldDownloads/ca87ed13-92ea-44d9-9bf1-52d3d8e3f995.pdf,,https://www.tefcold.fr//Files/TefcoldDownloads/4e3427e5-c91f-4adf-be7c-bb08a815cfed.pdf,0,0,5708181363871,17774,,,"-20 à -10",4,"103 / 88","240 / 230","2 portes à charnières à fermeture automatique",,"2 clayettes blanches","4 pieds ajustables",SS304,SS304,,,Électronique,Ventilé,Automatique,R290,230,Oui,D,6.26,2285,470,220-240/50,42," x  x ","902 x 430 x 589","1360 x 600 x 925","1400 x 640 x 1020",52,,,,,Blanc,"328 x 430 mm",,,,166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17778,"SK6310BT/+ SP","Congélateur d'encas de comptoir",,,"Nouveau design, Acier inoxydable, Refroidissement ventilé, Dégivrage automatique, Portes à fermeture automatique, Dessus de table amovible avec dosseret, Pieds ajustables",https://www.tefcold.fr/Produits/SK6310BT-+SP-17778,"Gastro | Comptoirs",1,"1.409,00","Pièces de rechange inclues 1 an",https://www.tefcold.dk/Files/Images/Perfion/de74137d-c31f-4b0e-b1d3-1b55827142fd.jpg,https://www.tefcold.dk/Files/Images/Perfion/974a5125-05a0-4c2f-9a10-d5d5c48db71d.jpg,https://www.tefcold.dk/Files/Images/Perfion/d5db1824-8ae3-43ed-b0ff-f92844748b48.png,https://www.tefcold.fr//Files/Images/Perfion/8b1dae3a-c010-4f18-8cbe-55fb20f7b8f6.png,https://api.tefcold.com/api/productreport/getxmlreport?itemnumber=17778&languageid=LANG5,https://www.tefcold.fr//Files/TefcoldDownloads/ca87ed13-92ea-44d9-9bf1-52d3d8e3f995.pdf,https://www.tefcold.fr//Files/TefcoldDownloads/b1f5b12e-7ae9-4533-9951-0fb51dd0500a.pdf,https://www.tefcold.fr//Files/TefcoldDownloads/4adeaa33-a6bb-46ac-ae4c-9533c8303da1.pdf,0,0,5708181363956,17778,,,"-20 à -10",4,"145 / 125","360 / 345","3 portes à charnières à fermeture automatique",,"3 clayettes blanches","4 pieds ajustables",SS304,SS304,,,Électronique,Ventilé,Automatique,R290,230,Oui,D,7.9,2884,570,220-240/50,42," x  x ","1337 x 430 x 589","1795 x 600 x 925","1830 x 640 x 1020",38,,,,,Blanc,"328 x 430 mm",,,,289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17782,"SK6410BT/+ SP","Congélateur d'encas de comptoir",,,"Nouveau design, Acier inoxydable, Refroidissement ventilé, Dégivrage automatique, Portes à fermeture automatique, Dessus de table amovible avec dosseret, Pieds ajustables",https://www.tefcold.fr/Produits/SK6410BT-+SP-17782,"Gastro | Comptoirs",1,"1.525,00","Pièces de rechange inclues 1 an",https://www.tefcold.dk/Files/Images/Perfion/f1fc8857-3eab-4e03-bf2a-0e7ffeaea755.jpg,https://www.tefcold.dk/Files/Images/Perfion/974a5125-05a0-4c2f-9a10-d5d5c48db71d.jpg,https://www.tefcold.dk/Files/Images/Perfion/d5db1824-8ae3-43ed-b0ff-f92844748b48.png,https://www.tefcold.fr//Files/Images/Perfion/8b1dae3a-c010-4f18-8cbe-55fb20f7b8f6.png,https://api.tefcold.com/api/productreport/getxmlreport?itemnumber=17782&languageid=LANG5,https://www.tefcold.fr//Files/TefcoldDownloads/ca87ed13-92ea-44d9-9bf1-52d3d8e3f995.pdf,https://www.tefcold.fr//Files/TefcoldDownloads/174e13d6-05ba-4d6c-b357-4d0bb0618267.pdf,https://www.tefcold.fr//Files/TefcoldDownloads/942e3f6f-52b2-45c0-ab99-8f864e8fff51.pdf,0,0,5708181364038,17782,,,"-20 à -10",4,"163 / 143","480 / 460","4 portes à charnières à fermeture automatique",,"4 clayettes blanches","4 pieds ajustables",SS304,SS304,,,Électronique,Ventilé,Automatique,R290,85,Oui,D,9.23,3369,660,220-240/50,42," x  x ","1772 x 430 x 589","2230 x 600 x 925","2250 x 640 x 1020",38,,,,,Blanc,"328 x 430 mm",,,,398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17819,"PT1200 + VK38-150","Table à pizza avec module pour garniture",,"La gamme PT de meubles à pizza est fabriquée en acier inoxydable SS304. Son plan de travail en granite est idéal pour la préparation des pizzas : il reste froid pour empêcher la pâte de coller. Cette gamme est disponible en plusieurs tailles, avec 2 ou 3 portes. Il est également possible de la personnaliser avec des tiroirs. Fournie avec ou sans module pour garniture pour bacs GN - ces modules peuvent être ajoutés par la suite.  ","Nouveau design, Acier inoxydable, Guides pour 7 plateaux à pizza dans chaque porte (400x600 mm), Unité de garniture VK38-150 pour bacs GN1/3, Dessus de table en granite, Refroidissement ventilé, Dégivrage automatique, Portes à fermeture automatique",https://www.tefcold.fr/Produits/PT1200+VK38-150-17819,"Inspiration | Fast Food;Gastro | Comptoirs à pizza;Gastro | Comptoirs",0,"1.927,00","Pièces de rechange inclues 1 an",https://www.tefcold.dk/Files/Images/Perfion/4674ee00-de73-4d74-866f-812f01e96ea2.jpg,https://www.tefcold.dk/Files/Images/Perfion/542ed127-f659-440e-9974-9be798a8329b.png,https://www.tefcold.dk/Files/Images/Perfion/95016152-ab9d-43b5-b859-ff9d03ae3d11.png,https://www.tefcold.fr//Files/Images/Perfion/4b600204-34f2-4ec0-b2f8-76e525fe5931.png,https://api.tefcold.com/api/productreport/getxmlreport?itemnumber=17819&languageid=LANG5,https://www.tefcold.fr//Files/TefcoldDownloads/ca87ed13-92ea-44d9-9bf1-52d3d8e3f995.pdf,,https://www.tefcold.fr//Files/TefcoldDownloads/02309421-5905-4f8b-a43f-fd3cceb50d99.pdf,0,0,5708181363451,17819,,,"+2 à +10",4,"309 / 294","390 / 370","2 portes à charnières à fermeture automatique",,"14 guides pour plateaux à pizza","4 pieds ajustables",SS304,SS304,,,Électronique,Ventilé,Automatique,R600a,95,Oui,B,2.32,847,300,220-240/50,42," x  x ","1052 x 630 x 589","1510 x 800 x 1445","1550 x 840 x 1360",28,,,,,,"400 x 600 mm",,,,290,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
17830,"PT1310 + VK38-200","Table à pizza avec module pour garniture",,"La gamme PT de meubles à pizza est fabriquée en acier inoxydable SS304. Son plan de travail en granite est idéal pour la préparation des pizzas : il reste froid pour empêcher la pâte de coller. Cette gamme est disponible en plusieurs tailles, avec 2 ou 3 portes. Il est également possible de la personnaliser avec des tiroirs. Fournie avec ou sans module pour garniture pour bacs GN - ces modules peuvent être ajoutés par la suite.  ","Nouveau design, Acier inoxydable, Section de tiroirs à température ambiante, Guides pour 7 plateaux à pizza dans chaque porte (400x600 mm), Unité de garniture VK38-200 pour bacs GN1/3, Dessus de table en granite, Refroidissement ventilé, Dégivrage automatique, Portes à fermeture automatique",https://www.tefcold.fr/Produits/PT1310+VK38-200-17830,"Inspiration | Fast Food;Inspiration | Cuisine;Gastro | Comptoirs à pizza;Gastro | Comptoirs",1,"2.111,00","Pièces de rechange inclues 1 an",https://www.tefcold.dk/Files/Images/Perfion/2b775bae-1765-4ca4-a40e-47110abda903.jpg,https://www.tefcold.dk/Files/Images/Perfion/542ed127-f659-440e-9974-9be798a8329b.png,https://www.tefcold.dk/Files/Images/Perfion/95016152-ab9d-43b5-b859-ff9d03ae3d11.png,https://www.tefcold.fr//Files/Images/Perfion/4b600204-34f2-4ec0-b2f8-76e525fe5931.png,https://api.tefcold.com/api/productreport/getxmlreport?itemnumber=17830&languageid=LANG5,https://www.tefcold.fr//Files/TefcoldDownloads/ca87ed13-92ea-44d9-9bf1-52d3d8e3f995.pdf,https://www.tefcold.fr//Files/TefcoldDownloads/c380fe27-80f3-4d73-8e3c-5c9d36887334.pdf,https://www.tefcold.fr//Files/TefcoldDownloads/f525bd26-ab4c-4af3-809a-2e47c842a1f2.pdf,0,0,5708181363536,17830,,,"+2 à +10",4,"408 / 393","390 / 370","2 portes à charnières à fermeture automatique",,"14 guides pour plateaux à pizza","8 pieds ajustables",SS304,SS304,,,Électronique,Ventilé,Automatique,R600a,95,Oui,B,2.41,880,300,220-240/50,42," x  x ","1052 x 630 x 589","2045 x 800 x 1445","2050 x 840 x 1360",28,,,,,,"400 x 600 mm",,,,290,,,,,,,,,"7 tiroirs à pâte",,,,,,,,,,,,,,,,,,,,
17836,"PT1300 + VK38-200","Table à pizza avec module pour garniture",,"La gamme PT de meubles à pizza est fabriquée en acier inoxydable SS304. Son plan de travail en granite est idéal pour la préparation des pizzas : il reste froid pour empêcher la pâte de coller. Cette gamme est disponible en plusieurs tailles, avec 2 ou 3 portes. Il est également possible de la personnaliser avec des tiroirs. Fournie avec ou sans module pour garniture pour bacs GN - ces modules peuvent être ajoutés par la suite.  ","Nouveau design, Acier inoxydable, Guides pour 7 plateaux à pizza dans chaque porte (400x600 mm), Unité de garniture VK38-200 pour bacs GN1/3, Dessus de table en granite, Refroidissement ventilé, Dégivrage automatique, Portes à fermeture automatique",https://www.tefcold.fr/Produits/PT1300+VK38-200-17836,"Inspiration | Fast Food;Gastro | Comptoirs à pizza;Inspiration | Restaurant;Gastro | Comptoirs",1,"2.037,00","Pièces de rechange inclues 1 an",https://www.tefcold.dk/Files/Images/Perfion/f6b3dc4e-b431-4dcb-96fb-2e511ce07af8.jpg,https://www.tefcold.dk/Files/Images/Perfion/542ed127-f659-440e-9974-9be798a8329b.png,https://www.tefcold.dk/Files/Images/Perfion/95016152-ab9d-43b5-b859-ff9d03ae3d11.png,https://www.tefcold.fr//Files/Images/Perfion/dc040f33-0272-4954-8fb3-df88f4d4b3c5.png,https://api.tefcold.com/api/productreport/getxmlreport?itemnumber=17836&languageid=LANG5,https://www.tefcold.fr//Files/TefcoldDownloads/ca87ed13-92ea-44d9-9bf1-52d3d8e3f995.pdf,https://www.tefcold.fr//Files/TefcoldDownloads/8d6334a2-c5fc-4bef-b0bf-9928bef5be12.pdf,https://www.tefcold.fr//Files/TefcoldDownloads/23814c17-5e52-4773-8db3-4adcfa93cabe.pdf,0,0,5708181363499,17836,,,"+2 à +10",4,"406 / 391","580 / 565","3 portes à charnières à fermeture automatique",,"21 guides pour plateaux à pizza","6 pieds ajustables",SS304,SS304,,,Électronique,Ventilé,Automatique,R600a,95,Oui,C,3.65,1332,300,220-240/50,42," x  x ","1562 x 630 x 589","2045 x 800 x 1445","2050 x 840 x 1360",28,,,,,,"400 x 600 mm",,,,444,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
17846,BK310,"Comptoir de boulangerie",,"La gamme BK de réfrigérateurs de boulangerie est conçue tout spécialement pour les boulangeries, avec des guides pour les plaques au format euronorme. Cette gamme comprend des comptoirs et des réfrigérateurs verticaux. Elle est fabriquée en acier inoxydable SS304 pour la restauration. Grâce au froid ventilé, les ingrédients restent frais, et un thermostat numérique permet de régler la température très facilement.","Nouveau design, Acier inoxydable, Placard Euronorm, Refroidissement ventilé, Dégivrage automatique, Portes à fermeture automatique, Dessus de table amovible, Pieds ajustables",https://www.tefcold.fr/Produits/BK310-17846,"Inspiration | Pâtisserie;Gastro | Comptoirs",1,"1.380,00","Pièces de rechange inclues 1 an",https://www.tefcold.dk/Files/Images/Perfion/fc3b2b58-47ac-4283-aa33-5b766fe023ad.jpg,https://www.tefcold.dk/Files/Images/Perfion/130d34f6-4141-4c2f-89da-75207398b279.jpg,https://www.tefcold.dk/Files/Images/Perfion/724cdd9e-c140-4f3f-beea-261dde681eea.jpg,https://www.tefcold.fr//Files/Images/Perfion/dc040f33-0272-4954-8fb3-df88f4d4b3c5.png,https://api.tefcold.com/api/productreport/getxmlreport?itemnumber=17846&languageid=LANG5,https://www.tefcold.fr//Files/TefcoldDownloads/ca87ed13-92ea-44d9-9bf1-52d3d8e3f995.pdf,https://www.tefcold.fr//Files/TefcoldDownloads/cb1bc8e3-3d4d-4d7e-82cb-10450540812f.pdf,https://www.tefcold.fr//Files/TefcoldDownloads/e7617546-1449-4e71-8b25-01694bb72c44.pdf,0,0,5708181363055,17846,,,"+2 à +10",4,"170 / 152","580 / 565","3 portes à charnières à fermeture automatique",,"3 clayettes blanches","6 pieds ajustables",SS304,SS304,,,Électronique,Ventilé,Automatique,R600a,95,Oui,C,3.65,1332,300,220-240/50,42," x  x ","1562 x 630 x 589","2020 x 800 x 880","2050 x 840 x 920",28,,,,,Blanc,"400 x 600 mm",,,,444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19422,"BERMUDA VIEW RV13","Congélateur de crème glacée","Vitrine ventilée pour glace en bac avec stockage en-dessous","La gamme Bermuda View vise avant tout à mettre la glace en valeur. Sa façade abaissée offre une meilleure vue sur les produits. La gamme Bermuda est disponible en deux tailles, pour 10 ou 13 bacs. La vitrine est équipée d’un système de froid ventilé afin de garantir la température de service idéale pour vos glaces et gelati. Elle est également équipée d’un compartiment de stockage réfrigéré. Avec sa belle façade bombée et chauffée pour éviter la condensation, la gamme Bermuda est à la fois élégante et fonctionnelle. Grâce à un rapport qualité/prix exceptionnel, elle connaît un grand succès auprès des glaciers.","Vitrine à vue panoramique (façade surbaissée), Température parfaitement uniforme, Verre chauffé pour éviter la condensation, Convient aux bacs Napoli (non fournis), Éclairage intérieur LED avec interrupteur, Régulation numérique et affichage de la température, Compartiment de stockage facile d’accès, Rideau de nuit à l’arrière pour maintenir la température, Refroidissement ventilé, Dégivrage automatique",https://www.tefcold.fr/Produits/BERMUDAVIEWRV13-19422,"Inspiration | Actualité produits;Congélateurs | Congélateurs de crème glacée;Inspiration | Crème glacée",0,"4.729,00","Pièces de rechange inclues 1 an",https://www.tefcold.dk/Files/Images/Perfion/1ab76ed8-a5a4-4263-be1a-8ac4d5725e65.jpg,https://www.tefcold.dk/Files/Images/Perfion/a0f60b2f-a86a-49ba-b8ee-c6add83c9e61.png,https://www.tefcold.dk/Files/Images/Perfion/26d643f6-ea04-4927-821e-dca3d5cdf994.png,https://www.tefcold.fr//Files/Images/Perfion/6a4d4459-25b4-4665-9092-c51e676b97de.png,https://api.tefcold.com/api/productreport/getxmlreport?itemnumber=19422&languageid=LANG5,,,https://www.tefcold.fr//Files/TefcoldDownloads/a466d477-4513-4935-b9ce-6608952b1fb8.pdf,0,0,7018101311003,19422,,,"-20 à -14",7,"255 / 235","395 / 325",,,,,Blanc,Blanc,LED,Non,Électronique,Ventilé,"Automatique, gaz chaud",R290,195,Oui,D,22.8,8322,1600,220-240/50,56," x  x ","1530 x 510 x 210","1670 x 814 x 1354","1740 x 860 x 1455",13,,,,,,,,"4 roulettes",,,0.84,,,,,,,Oui,,,,,,,,,,,,,,,"13 bacs Napoli (5 L)","14 bacs Napoli (5 L)",,,,,
20306,"ISABELLA 10LX","Congélateur de crème glacée","Vitrine à froid statique pour glace en bac avec stockage en-dessous","La gamme Isabella comprend des coffres spacieux pour 10 ou 13 bacs de glace. La façade bombée permet une excellente présentation des produits à même de séduire les clients, et les tablettes de service à l’arrière facilitent le service. Son compartiment de stockage réfrigéré permet de facilement réapprovisionner la vitrine en glace en plein service. De plus, la vitrine est équipée de roulettes pour pouvoir la déplacer facilement, et un éclairage intérieur à LED met en valeur vos glaces et gelati.","Entièrement automatique, Pare-haleine en verre incurvé, Refroidissement statique, Convient aux bacs Napoli (non fournis), Éclairage intérieur LED avec interrupteur, Compartiment de stockage facile d’accès, Régulation numérique et affichage de la température, Rideau de nuit à l’arrière pour maintenir la température, Roulettes",https://www.tefcold.fr/Produits/ISABELLA10LX-20306,"Inspiration | Actualité produits;Congélateurs | Congélateurs de crème glacée;Inspiration | Crème glacée",1,"3.247,00","Pièces de rechange inclues 1 an",https://www.tefcold.dk/Files/Images/Perfion/3e67ad3f-5045-408e-ba95-2dc8ba128cdc.jpg,https://www.tefcold.dk/Files/Images/Perfion/882e6948-3a58-4166-8cfb-122c7d45a9b9.png,https://www.tefcold.dk/Files/Images/Perfion/8ed1b1f2-f3e2-49fd-88ba-2ebe31e1339b.png,https://www.tefcold.fr//Files/Images/Perfion/5ad63bc7-ab23-44bc-9ce6-d3087d8439fa.png,https://api.tefcold.com/api/productreport/getxmlreport?itemnumber=20306&languageid=LANG5,,,https://www.tefcold.fr//Files/TefcoldDownloads/1de5e2c9-361b-41f8-bae0-1008aa79f4ef.pdf,0,0,7025101021004,20306,,,"-16 à -14",4,"155 / 132",,,,,,Gris,Blanc,,,,,,R290,120,,C,9.6,3504,550,220-240/50,54," x  x ",,"1317 x 906 x 1372","1418 x 978 x 1450",16,,,,,,,,,,,0.59,,,,,,,,,,,,,,,,,,,,,,"10 bacs Napoli (5 L)","10 bacs Napoli (5 L)",,,,,
